"ROLLNUMBER","MPACCIVIC","MPACSTREETNAME","SHAPE_Length","SHAPE_Area"
"060001003040000","0","YATES AVE",358.44851177968343,6077.471499813491
"0",,,155.76745806513847,1421.6353999782823
"0",,,156.02014100619616,1352.3546000231147
"0",,,156.02981479979366,1352.476250020396
"0",,,158.74654360127894,1363.3783500150028
"0",,,224.06374391706407,2679.663499905743
"0",,,221.35272460008144,2556.4184500579977
"0",,,163.9640592066041,1421.9396500443372
"0",,,160.00322508135724,1404.1419000294195
"0",,,160.00322508135724,1404.1419000294195
"0",,,156.5528477439494,1390.1566499710925
"0",,,153.43729889009845,1353.318450008479
"0",,,160.00322507955573,1404.141900006835
"0",,,160.00322507955573,1404.141900006835
"0",,,160.00322508135724,1404.1419000294195
"0",,,160.00322507763389,1404.1418999810094
"0",,,160.00322508135724,1404.1419000294195
"0",,,160.00322507763389,1404.1418999810094
"0",,,160.00322508135724,1404.1419000294195
"0",,,160.00322507763389,1404.1418999810094
"0",,,160.00322507943554,1404.1418999783737
"0",,,160.00322507955573,1404.141900006835
"0",,,160.00322507943554,1404.1418999783737
"0",,,160.00322507943554,1404.1418999783737
"0",,,160.00322508135724,1404.1419000294195
"0",,,160.00322507943554,1404.1418999783737
"0",,,160.00322508135724,1404.1419000294195
"0",,,160.00322508135724,1404.1419000294195
"0",,,160.00322508135724,1404.1419000294195
"0",,,160.00322507763389,1404.1418999810094
"0",,,160.00322508135724,1404.1419000294195
"0",,,160.00322507763389,1404.1418999810094
"0",,,160.00322508135724,1404.1419000294195
"0",,,160.00322507955573,1404.141900006835
"0",,,160.00322508135724,1404.1419000294195
"0",,,160.00322507943554,1404.1418999783737
"0",,,160.00322508135724,1404.1419000294195
"0",,,160.00322507763403,1404.141899955789
"0",,,160.00322507943554,1404.1418999783737
"0",,,153.42350335664068,1353.1243500016867
"0",,,156.5586776822106,1390.240900019853
"0",,,156.002083999979,1352.1198999799437
"0",,,159.3324867050482,1514.4125000242982
"0",,,2795.4908216225117,146062.66689998284
"0",,,156.89156595157914,1332.96885000102
"030003017000000","112","COREY AVE",132.94454835376794,883.2683999635731
"060045009830000","32","PALOMINO DR",1630.2215888547669,31827.886699989336
"060045010320000","741","ALLENS SIDE RD",1034.443705225519,38647.34274989771
"060045010310000","613","ALLEN'S SIDE RD",602.3848182355255,11801.622050200756
"060045010460000","625","ALLEN'S SIDE RD",427.28618302373593,8066.868000031829
"050050009000000","275","BRULE RD",283.56202295874226,2259.3049999855084
"050050008000000","271","BRULE RD",307.92566587991786,3763.5750000501794
"050050007000000","263","BRULE RD",317.0680851668528,4328.048600001087
"050050006010000","0","BRULE RD",310.73137237080493,3936.8044999569393
"050050006000000","249","BRULE RD",310.98143754816067,3952.2775999572195
"050050005000000","229","BRULE RD",332.32491676070003,5269.66630004879
"050050002000000","125","BRULE RD",1169.6593591960843,76821.51410028664
"0",,,451.99101250347474,4136.254749885785
"050060033010000","352","BRULE RD",939.2812453414244,24227.741800058975
"050060033000000","352","BRULE RD",860.4750547119534,21106.23864991719
"050060035000000","340","BRULE RD",839.9222089602923,18106.716149902124
"050060036000000","336","BRULE RD",800.4297782074023,8627.025800115822
"050060037000000","328","BRULE RD",801.2616478531468,8635.587850051143
"050060046000000","250","BRULE RD",1513.4980161043054,83045.5225001262
"050060016000000","1489","PEOPLES RD",887.4276694255879,13824.323199961535
"050060018000000","27","FOURTH LINE W",1542.1698545078204,144572.863349643
"050060038000000","318","BRULE RD",635.2096789583758,6737.797299787277
"050060039000000","310","BRULE RD",655.3208897660512,6967.666100101455
"050060040000000","304","BRULE RD",635.2096789638514,6737.797300102604
"050060040010000","300","BRULE RD",635.2096789637185,6737.869200012004
"050060042000000","284","BRULE RD",330.57942439231186,3255.9107000175336
"050060041000000","284","BRULE RD",350.35004897008656,3481.886599902186
"050060044000000","270","BRULE RD",702.8680237145353,7601.036050022184
"050060045000000","262","BRULE RD",441.9420211131263,10404.17219996099
"050060047000000","234","BRULE RD",154.17167064624707,1268.0525999864822
"050060047010000","232","BRULE RD",149.30822086790937,1137.4800000166056
"050047094010000","230","BRULE RD",143.31824709559402,975.7231999998662
"050047094000000","228","BRULE RD",128.08104510013266,836.6840999867409
"050047103000000","1385","PEOPLES RD",558.6571102251868,5856.231449807207
"050047104000000","1393","PEOPLES RD",131.66670954296836,919.6504000210114
"050060001000000","1397","PEOPLES RD",170.92415177481448,1640.6314999882263
"050060002000000","1407","PEOPLES RD",128.02280713146183,836.2423999709192
"050060003000000","1411","PEOPLES RD",128.02280713175247,836.2424000010941
"050060004000000","1415","PEOPLES RD",128.02280713175247,836.2424000010941
"050060005000000","1419","PEOPLES RD",128.02280713347048,836.2424000146262
"050060014000000","1475","PEOPLES RD",927.1542308525998,11166.343750020238
"050060006000000","1423","PEOPLES RD",884.8881907198045,13005.092750098465
"050060007000000","1433","PEOPLES RD",573.9657458690066,9981.363949850784
"050060009000000","1447","PEOPLES RD",624.9390244935083,15336.491050032
"050060001010000",,,946.0784520643264,41058.873350176065
"050047093000000","1349","PEOPLES RD",1784.3870140939493,108103.70819995133
"050047102000000","1377","PEOPLES RD",117.08411365454874,729.8344499983482
"050047101000000","1373","PEOPLES RD",117.626077855074,741.0122500107493
"050047100000000","1369","PEOPLES RD",117.63678670084589,741.2368500057287
"050047099000000","1365","PEOPLES RD",117.62607484737477,740.8933000134125
"050047098000000","1361","PEOPLES RD",117.63821728125752,741.1313000080909
"050047097000000","1357","PEOPLES RD",117.636770671208,741.2210000060834
"050047096000000","1353","PEOPLES RD",178.62790827250893,1112.074299955095
"050047095000000","1345","PEOPLES RD",142.032571748549,1234.9271000373267
"050047093060000","43","KENT CRES",103.6274891000725,557.321199961613
"050047093050000","41","KENT CRES",103.62604722280714,557.283000036085
"050047093040000","39","KENT CRES",127.96833403966515,743.0639999960865
"050047093030000","35","KENT CRES",135.27902375010436,920.7623999960091
"050047093020000","31","KENT CRES",135.3096511208061,921.2009000069818
"050047093010000","27","KENT CRES",136.60423518590628,952.3454500063967
"050047092260000","23","KENT CRES",1304.163326260305,18927.666349966246
"050047092130000","78","WEST PERTH BAY",128.18575155141065,894.7246999876361
"050047092120000","74","WEST PERTH BAY",130.25873090755604,897.652200023995
"050047092110000","70","WEST PERTH BAY",129.76765201057458,893.0522000100997
"050047092100000","66","WEST PERTH BAY",129.23699933904942,887.6672000044931
"050047092090000","62","WEST PERTH BAY",128.70484009511782,882.3859999694824
"050047092080000","58","WEST PERTH BAY",128.9337381470892,878.3909000362161
"050047092070000","54","WEST PERTH BAY",146.71458618817076,1091.169550004202
"050047092060000","52","WEST PERTH BAY",188.35486459429185,2092.082649952179
"050047092050000","48","WEST PERTH BAY",136.7496243978593,978.8888999790013
"050047092040000","44","WEST PERTH BAY",125.14122183083316,872.0494000089861
"050047092030000","38","EAST PERTH BAY",152.9833488550628,1285.771999988893
"050047092020000","36","EAST PERTH BAY",118.81929194504445,427.484800022398
"050047092010000","32","EAST PERTH BAY",174.74560395653378,1584.8982999851005
"050047092000000","28","EAST PERTH BAY",156.5011278493191,1321.8140499741796
"050047091210000","24","EAST PERTH BAY",113.65318983194581,727.9094999853168
"050047091200000","20","EAST PERTH BAY",112.78060836902952,724.7176499776695
"050047091190000","16","EAST PERTH BAY",112.79130961103901,724.9070000413824
"050047091180000","12","EAST PERTH BAY",112.78060837101795,724.7176499985497
"050047091170000","8","EAST PERTH BAY",112.7898578550577,724.8930999737472
"050047091160000","4","EAST PERTH BAY",110.13480702993209,716.5815999884173
"050047091150000","3","WEST DUNROBIN BAY",110.13217043372136,716.2942000111558
"050047091140000","7","WEST DUNROBIN BAY",112.77136257955377,724.7092999778565
"050047091130000","11","WEST DUNROBIN BAY",112.7606611432758,724.5199999820907
"050047091120000","15","WEST DUNROBIN BAY",112.7699104350308,724.6954000317216
"050047091110000","19","WEST DUNROBIN BAY",112.76066114499886,724.5200000147615
"050047091100000","23","WEST DUNROBIN BAY",113.47255053619618,724.9382499846276
"050047091090000","27","WEST DUNROBIN BAY",130.60472951426527,905.6293999926974
"050047091080000","31","WEST DUNROBIN BAY",173.97236806080656,1767.2195000016707
"050047091070000","35","WEST DUNROBIN BAY",143.1638287218932,1056.215799952299
"050047091060000","39","WEST DUNROBIN BAY",125.1720744654163,873.9894499924064
"050047084000000","15","EAST DUNROBIN BAY",110.0696397351225,714.9377000227619
"050047083000000","17","EAST DUNROBIN BAY",114.27393832134385,752.0354499971952
"050047082000000","18","EAST DUNROBIN BAY",115.19725775482172,768.8275000297558
"050047081000000","16","EAST DUNROBIN BAY",112.7919470269261,724.7918999923155
"050047080000000","14","EAST DUNROBIN BAY",112.7933592611191,724.9354499910578
"050047079000000","12","EAST DUNROBIN BAY",112.77199577593376,724.6342500282246
"050047078000000","10","EAST DUNROBIN BAY",112.78126158266491,724.8097000291358
"050047077000000","8","EAST DUNROBIN BAY",112.77199577420512,724.6342499977891
"050047076000000","6","EAST DUNROBIN BAY",112.78268069006816,724.8235999727283
"050047075000000","4","EAST DUNROBIN BAY",112.77199577221648,724.6342499769647
"050047074000000","2","EAST DUNROBIN BAY",110.14796438144256,716.6884000304234
"050047061000000","40","WEST BRAEMAR BAY",110.1714876105858,716.7142500040661
"050047060000000","38","WEST BRAEMAR BAY",112.79194537687692,724.8318999933679
"050047059000000","36","WEST BRAEMAR BAY",112.80121137483162,725.007399968619
"050047058000000","34","WEST BRAEMAR BAY",112.79194537687877,724.831900007822
"050047057000000","32","WEST BRAEMAR BAY",112.8026301032455,725.0213000244171
"050047056000000","30","WEST BRAEMAR BAY",113.55729078182293,726.1897499703765
"050047055000000","28","WEST BRAEMAR BAY",131.0952881419368,913.2602499977537
"050047054000000","26","WEST BRAEMAR BAY",174.3157384835805,1773.8324500365102
"050047053000000","24","WEST BRAEMAR BAY",144.59801402930486,1076.3783999633774
"050047052000000","22","WEST BRAEMAR BAY",127.23534631220194,904.2960000064653
"050047051000000","20","EAST BRAEMAR BAY",126.89263651702302,898.3261999526537
"050047050000000","18","EAST BRAEMAR BAY",144.9345144011997,1084.657150069483
"050047049000000","16","EAST BRAEMAR BAY",174.34895996609845,1775.5014499585006
"050047048000000","14","EAST BRAEMAR BAY",131.33997001148967,918.4419000214566
"050047047000000","12","EAST BRAEMAR BAY",113.67576909215694,728.8014499919631
"050047046000000","10","EAST BRAEMAR BAY",112.78126158240246,724.8097000409916
"050047045000000","8","EAST BRAEMAR BAY",112.78267469571949,724.7460499744627
"050047044000000","6","EAST BRAEMAR BAY",112.80263010125506,725.0212999891386
"050047043000000","4","EAST BRAEMAR BAY",112.79194537488833,724.8318999725435
"050047042000000","2","EAST BRAEMAR BAY",110.15586843847561,716.7216499833394
"050047041000000","1","KENT CRES",110.13698018802815,716.401699996534
"050047040000000","3","KENT CRES",112.77199577394379,724.6342499929555
"050047039000000","5","KENT CRES",112.78126158067494,724.8096999938666
"050047038000000","7","KENT CRES",112.78267469969853,724.7460500305656
"050047037000000","11","KENT CRES",112.80263010125695,725.0213000035833
"050047036000000","13","KENT CRES",112.79194537488829,724.8318999725435
"050047035000000","15","KENT CRES",112.80121137682022,725.0073999894432
"050047034000000","19","KENT CRES",112.79194625137286,724.8609999784603
"050047033000000","21","KENT CRES",115.78931267849134,779.7330499905597
"050060017000000","1495","PEOPLES RD",537.0444919701399,5306.364699978034
"030070018000000","616","GREAT NORTHERN RD",431.23674379154704,9693.895300025495
"0",,,274.55008059665283,2483.020099859096
"050031003000000","54","SECOND LINE E",439.97636720154935,11080.015050024556
"050031002030000","20","SECOND LINE E",313.71510885827365,5040.597699978711
"050031002020000","351","EVERETT ST",139.05094454410056,1034.7113500092157
"050031002000000","766","PEOPLES RD",231.0161249157109,1785.9172499990518
"050031001000000","4","SECOND LINE E",156.3078076751413,1458.0477500031832
"050009039000000","245","WALLACE TERR",157.77917336078383,1428.626150047623
"050009038000000","239","WALLACE TERR",92.30435906769576,419.54459997789894
"050009037000000","233","WALLACE TERR",96.3216255785927,444.798550000456
"050009036000000","229","WALLACE TERR",98.15721494595539,457.24010001514813
"050009035000000","225","WALLACE TERR",98.14654708793664,457.16504998365303
"050009034000000","221","WALLACE TERR",98.14654708966663,457.1650499929011
"050009033000000","217","WALLACE TERR",98.15721494794317,457.2401000291273
"050009032000000","213","WALLACE TERR",98.13587812872264,456.9782999970771
"050009031000000","209","WALLACE TERR",98.13587812872264,456.9782999970771
"050009030000000","205","WALLACE TERR",98.1572149462144,457.2400999959536
"050009029000000","203","WALLACE TERR",98.14654708966668,457.16504999290106
"050009028000000","197","WALLACE TERR",99.30001823357834,478.3754000325784
"050009027000000","193","WALLACE TERR",98.1572149462144,457.2400999959536
"050009026000000","185","WALLACE TERR",98.14654708966668,457.16504999290106
"050009025000000","181","WALLACE TERR",98.13726323538269,457.1153999847643
"050009024000000","179","WALLACE TERR",98.13587776334408,456.9782999878291
"050009023000000","175","WALLACE TERR",98.14654617580577,457.0533000285744
"050009022000000","171","WALLACE TERR",98.14654708793812,457.16504998365303
"050009021000000","161","WALLACE TERR",98.14654708793812,457.16504998365303
"050009020000000","159","WALLACE TERR",98.15721494768391,457.24010002439616
"050009019000000","155","WALLACE TERR",98.14654708992441,457.1650499976322
"050009018000000","151","WALLACE TERR",98.14654708966663,457.1650499929011
"050009017000000","147","WALLACE TERR",98.1572149462144,457.2400999959536
"050009016000000","145","WALLACE TERR",98.15721494794259,457.24010002601665
"050009015000000","141","WALLACE TERR",98.12659507243285,456.80019999181405
"050009014000000","137","WALLACE TERR",98.14654708793817,457.16504998365303
"050009013000000","135","WALLACE TERR",98.15721494595513,457.24009999122245
"050009012000000","129","WALLACE TERR",98.14654708966668,457.16504999290106
"050009011000000","123","WALLACE TERR",98.14654709139548,457.16505002607477
"050009010000000","119","WALLACE TERR",98.1572149462144,457.2400999959536
"050009009000000","113","WALLACE TERR",98.14654708966668,457.16504999290106
"050009008000000","111","WALLACE TERR",98.14654709165326,457.1650500308059
"050009007000000","107","WALLACE TERR",98.13726348316558,456.8751999993764
"050009006000000","103","WALLACE TERR",98.14654708793819,457.16504998365303
"050009005000000","99","WALLACE TERR",98.13726323538269,457.1153999847643
"050009004000000","95","WALLACE TERR",98.14654708966663,457.1650499929011
"050009003000000","91","WALLACE TERR",98.15721494794317,457.2401000291273
"050009002000000","87","WALLACE TERR",98.14654708966663,457.16504999290106
"050009001000000","81","WALLACE TERR",123.86973147528022,904.683999998508
"050009001010000","81","WALLACE TERR",157.15807165533303,555.3927500065732
"060050345000000","1502","FOURTH LINE EXT W",2396.594766270724,317660.7358003737
"060050288000000","1403","FOURTH LINE EXT W",2385.785002873189,321508.1568995052
"060050284000000","1573","LEIGH'S BAY RD",1089.8370071608765,71103.85545011144
"060050219000000","275","MAKI RD",2073.1393940348225,162271.0365499401
"060050219010000","295","MAKI RD",274.36204681529443,4180.236799980586
"060050218060000","307","MAKI RD",446.59874947863716,8023.583349928036
"060050218050000","319","MAKI RD",446.99538400219217,8045.928599966348
"060050218000000","365","MAKI RD",2374.4454336607255,305989.88970034046
"060050337000000","509","MAKI RD",481.5697834557052,12133.81584994738
"060050338180000","401","MAKI RD",451.2582770394963,12122.834150024568
"060050338170000","43","MOUNT PLEASAN CRT",288.3690378743202,1597.2590498989753
"0",,,285.6762597819741,43.031650095200575
"060050338160000","51","MOUNT PLEASAN CRT",312.70400975584664,5390.191900084209
"060050338150000","55","MOUNT PLEASAN CRT",294.5145821523801,4666.759550020835
"060050338140000","59","MOUNT PLEASAN CRT",287.2081088891201,4482.725749916371
"060050338130000","63","MOUNT PLEASAN CRT",277.1915492389723,4245.266050049928
"060050338120000","67","MOUNT PLEASAN CRT",268.340123849442,4067.2564499745754
"060050338110000","71","MOUNT PLEASAN CRT",291.6965413749647,4566.731550085855
"060050338100000","75","MOUNT PLEASAN CRT",322.99285586962884,6162.934899914164
"060050338090000","79","MOUNT PLEASAN CRT",963.0811224716304,41517.04780019848
"060050338080000","72","MOUNT PLEASAN CRT",483.2550084684327,13426.451250042068
"060050338070000","68","MOUNT PLEASAN CRT",294.327826996795,4941.662900034738
"060050338060000","64","MOUNT PLEASAN CRT",283.96716055736795,4656.090299996895
"060050338050000","60","MOUNT PLEASAN CRT",286.9860890532239,5045.03225000192
"060050338040000","56","MOUNT PLEASAN CRT",267.723163363063,4181.752949979351
"060050338030000","52","MOUNT PLEASAN CRT",263.46263853240265,4132.912050065064
"060050338020000","48","MOUNT PLEASAN CRT",261.6273980730862,4063.169650032072
"060050338010000","497","MAKI RD",383.8225836378788,7107.100399938767
"0",,,121.94164358182768,17.75679999981709
"040022025000000","137","ANDREW ST",87.76875696841303,408.57130000999086
"040022026000000","111","ALBERT ST W",87.78598103337293,408.8337999921467
"040022027000000","115","ALBERT ST W",85.32769256774088,371.3699000078648
"040022028000000","121","ALBERT ST W",85.34751886357101,371.6721000038177
"040022029000000","127","ALBERT ST W",87.76875688268233,408.57129999609555
"040022030000000","131","ALBERT ST W",84.11447131224745,352.8806000222132
"040022031000000","137","ALBERT ST W",85.34752285077448,371.67210000259763
"040022032000000","141","ALBERT ST W",85.32769179139908,371.36989999398816
"040022033000000","145","ALBERT ST W",81.07069754541074,306.4940999875512
"040022034000000","151","ALBERT ST W",81.07069754750016,306.4941000005338
"040022035000000","159","ALBERT ST W",81.07069754750012,306.4941000169158
"040022036000000","165","ALBERT ST W",81.07069754541074,306.4940999875512
"040022037000000","169","ALBERT ST W",87.32051895279594,413.62020002371185
"040022038000000","171","ALBERT ST W",88.96399654641769,417.5852999973137
"040022039000000","134","JOHN ST",157.76282359978606,1521.5468500149302
"040022040000000","134","JOHN ST",106.24789884455292,655.7711999912943
"040022041000000","174","CENTRAL PARK AVE",88.11814891577707,367.4037499854807
"040022042000000","168","CENTRAL PARK AVE",78.48590687246458,278.55605001682864
"040022043000000","164","CENTRAL PARK AVE",79.55742601478565,280.20399998257307
"040022044000000","162","CENTRAL PARK AVE",79.55742601269657,280.20399997041
"040022045000000","156","CENTRAL PARK AVE",79.5574260168751,280.2040000119656
"040022046000000","152","CENTRAL PARK AVE",79.55742601847956,280.20400001669674
"040022047000000","146","CENTRAL PARK AVE",79.5574260168751,280.2040000119656
"040022048000000","144","CENTRAL PARK AVE",79.55742601478602,280.2039999998026
"040022049000000","140","CENTRAL PARK AVE",79.55742601478565,280.2039999825731
"040022050000000","134","CENTRAL PARK AVE",79.55742601478565,280.20399998257307
"040022051000000","132","CENTRAL PARK AVE",79.55742601478602,280.2039999998026
"040022052000000","126","CENTRAL PARK AVE",79.5574260168751,280.2040000119656
"040022053000000","120","CENTRAL PARK AVE",96.77951690033757,558.704150023442
"040022056000000","127","ANDREW ST",80.3038011790877,309.4168500375241
"040022055000000","123","ANDREW ST",81.37335192406529,311.1064999832064
"040022054000000","119","ANDREW ST",81.37335192775882,311.10650003949553
"010070095070000","28","SINCLAIR DR",381.12363996013295,5212.458799982507
"010070095090000","0","SINCLAIR DR",100.78524641828572,510.49855002649576
"010080011000000","1655","TRUNK RD",482.1950439855667,10415.916949921364
"050001036000000","378","BLOOR ST W",95.3972128036041,406.8788000038069
"050001037000000","374","BLOOR ST W",95.40843485300175,406.9578499816373
"050001038000000","370","BLOOR ST W",97.54423744387137,446.02015000501314
"050001039000000","366","BLOOR ST W",97.54423216012839,446.15694998624105
"050001040000000","362","BLOOR ST W",97.53301185800169,445.96769999047297
"050001041000000","358","BLOOR ST W",97.54423216221859,446.1569500214915
"050001042000000","354","BLOOR ST W",97.53562307052738,445.98359999307763
"050001043000000","350","BLOOR ST W",97.53562307052738,445.98359999307763
"050001044000000","346","BLOOR ST W",91.08045480859435,353.12975001738033
"050001045000000","344","BLOOR ST W",88.96774526830357,386.9078999940682
"050001045010000","340","BLOOR ST W",219.88005151933166,1018.3301499731526
"050001035000000","254","PATRICK ST",132.8805666961157,631.3777999628641
"050001034000000","258","PATRICK ST",128.17203583218486,634.0541499735511
"0",,,103.11821985306216,376.47455003350115
"0",,,110.46387325465699,452.9034999953825
"040024019000000","104","ALBERT ST W",81.07692115343461,306.53474998991567
"040024018000000","112","ALBERT ST W",81.06826974644922,306.50424999781694
"040024017000000","114","ALBERT ST W",81.05962251262015,306.35950002317503
"040024016000000","120","ALBERT ST W",81.0682697443647,306.50424998491815
"040024015000000","124","ALBERT ST W",81.06826974597504,306.50425001187995
"040024014000000","126","ALBERT ST W",81.06826974597445,306.50424999059925
"040024013000000","130","ALBERT ST W",81.07692115182147,306.53474998423457
"040024012000000","134","ALBERT ST W",81.07945983555481,306.4592000128973
"040024011000000","140","ALBERT ST W",81.07692115343383,306.53474998991567
"040024010000000","144","ALBERT ST W",81.06826974644855,306.50425001426413
"040024009000000","148","ALBERT ST W",81.06826974436454,306.50424998491815
"040024008000000","150","ALBERT ST W",81.06826974597507,306.50424999059925
"040024007000000","156","ALBERT ST W",81.06826974644869,306.50425001426413
"040024006000000","162","ALBERT ST W",81.05707963655135,306.3466999884408
"040024005000000","170","ALBERT ST W",89.59692732025438,436.4723500102047
"040024004000000","174","ALBERT ST W",74.35300727995308,204.20474998796917
"040024003000000","178","ALBERT ST W",90.83602058221247,455.2329500184014
"040024002000000","180","ALBERT ST W",85.95901908982754,380.8973999901511
"040024001000000","186","ALBERT ST W",85.94782181902451,380.8609500095688
"040024060000000","185","ALEXANDRA ST",82.2961728327966,325.2158000009049
"040024059000000","183","ALEXANDRA ST",81.0682697459749,306.50425001187995
"040024058000000","177","ALEXANDRA ST",81.05962250892524,306.35949998815727
"040024057000000","173","ALEXANDRA ST",79.7360981189467,286.203699986377
"040024056000000","167","ALEXANDRA ST",82.40048594698507,326.804350028928
"040024055000000","163","ALEXANDRA ST",81.06826974597445,306.50424999059925
"040024054000000","161","ALEXANDRA ST",71.01516763249359,153.3245000119619
"040024053000000","159","ALEXANDRA ST",71.01517677544143,153.18210000792482
"040024052000000","157","ALEXANDRA ST",81.07945983602906,306.45919999882506
"040024051000000","153","ALEXANDRA ST",81.07692115343383,306.53474998991567
"040024050000000","147","ALEXANDRA ST",81.06826974805908,306.5042500199452
"040024049000000","143","ALEXANDRA ST",81.06826974644922,306.50424999781694
"040024048000000","141","ALEXANDRA ST",81.06826974597507,306.50424999059925
"040024047000000","135","ALEXANDRA ST",79.24371662045034,278.6869000145927
"040024046000000","129","ALEXANDRA ST",82.88418853967204,334.17684999627585
"040024045000000","125","ALEXANDRA ST",81.06826974597507,306.50424999059925
"040024044000000","123","ALEXANDRA ST",81.07692031854847,306.5347500192616
"040024043000000","119","ALEXANDRA ST",81.07692031693615,306.53474999713336
"040024042000000","115","ALEXANDRA ST",81.05962429430909,306.2846000036873
"040024041000000","173","ANDREW ST",60.56277494290043,204.51084999352656
"040024040000000","169","ANDREW ST",60.540389441462445,204.29220000650474
"040024039000000","167","ANDREW ST",60.53174078254217,204.1924999888707
"040026076000000","177","ANDREW ST",80.4517794254452,404.53689999075084
"040026024000000","181","ANDREW ST",61.544080129173864,234.11254999315253
"040026075000000","114","ALEXANDRA ST",84.72856666445233,325.03395002824743
"040026074000000","118","ALEXANDRA ST",84.71737951611055,324.7288999928594
"040026073000000","122","ALEXANDRA ST",84.72856677473783,324.79929999674374
"040026026000000","125","CATHCART ST",84.7372181115983,325.0493500143528
"040026027000000","131","CATHCART ST",84.70872926835928,324.69959998040423
"040026028000000","135","CATHCART ST",84.72856813650483,325.1001000014018
"040026029000000","141","CATHCART ST",53.0214238706527,167.278249990616
"040026072000000","142","ALEXANDRA ST",52.99904172832855,167.177200007464
"040026030000000","149","CATHCART ST",84.10342766179403,314.863650012717
"040026071000000","154","ALEXANDRA ST",84.72856661530653,325.01999999182294
"040026031000000","157","CATHCART ST",84.71737951771928,324.72890002151615
"040026032000000","159","CATHCART ST",84.74840411799009,325.1198000127774
"040026070000000","162","ALEXANDRA ST",84.72856677265342,324.79929996570274
"040026069000000","164","ALEXANDRA ST",84.72602861686514,324.8827500180751
"040026034000000","167","CATHCART ST",84.71737712057333,324.8534000187259
"040026035000000","172","ALEXANDRA ST",84.70872927205428,324.6995999989748
"040026068000000","176","ALEXANDRA ST",84.72856891655266,324.9260999914106
"040026067000000",,,42.65701806385989,113.35730000178776
"040026066000000","182","ALEXANDRA ST",53.64401633811586,172.3642499994468
"040026036000000","177","CATHCART ST",62.17521339954163,211.5081000035681
"040026037000000","183","CATHCART ST",53.67758568469161,172.55929999923967
"010090041000000","698","FRONTENAC ST",530.4474195360218,15430.284149957626
"010090038000000","694","FRONTENAC ST",1448.3192840734666,73781.81575026849
"010090042000000","646","FRONTENAC ST",180.58031804006612,1848.2474499828381
"010090040000000","664","FRONTENAC ST",497.23933300750474,12546.42835013532
"0",,,12028.541833530579,3441186.553599976
"010090043100000",,,7798.433622536143,962372.4264998226
"010090043000000","680","FRONTENAC ST",1317.6995377375345,77090.03685025165
"010090043050000","0","FRONTENAC ST",2355.959360227113,196999.49489995072
"010090037000000","686","FRONTENAC ST",1762.3017762519323,76626.13520010904
"010090036000000","692","FRONTENAC ST",1695.0171855974072,41358.659649787405
"010090035000000","704","FRONTENAC ST",1733.8625800988693,38020.48699953486
"010090034000000","710","FRONTENAC ST",322.3192852345965,4774.772249909636
"010090033000000","724","FRONTENAC ST",1645.7776341334543,21972.782450417915
"010090031000000","738","FRONTENAC ST",1730.5053741600725,47099.4377995304
"010090032000000","732","FRONTENAC ST",813.2585026242023,8509.979350344525
"010090030000000","754","FRONTENAC ST",1684.6886733780111,34089.15525017692
"010090029020000","0","FRONTENAC ST",728.5525297296285,17164.33465022942
"010090029000000","766","FRONTENAC ST",1131.9485041780445,25553.155850244024
"010090029010000","760","FRONTENAC ST",336.9914581340729,4056.8868999779543
"010090028000000","778","FRONTENAC ST",223.4097681199566,1954.7067500484623
"010090027000000","784","FRONTENAC ST",435.64421731125555,6248.4150499876205
"010090025000000","786","FRONTENAC ST",189.24377566081904,1452.1364000817634
"010090024000000","796","FRONTENAC ST",1771.6538471870836,70581.09469916022
"010090022000000","812","FRONTENAC ST",1841.4359390056802,73868.62110022201
"010090023000000","804","FRONTENAC ST",188.11578833304998,1845.967700006026
"010090021000000","828","FRONTENAC ST",422.0407380168965,8034.103049891206
"010090020000000","842","FRONTENAC ST",292.39949242988615,2730.06990004346
"010090019000000","848","FRONTENAC ST",251.18014442871169,1808.1274499678063
"010090018000000","854","FRONTENAC ST",246.8992571193475,2577.2927999650806
"010090016000000","864","FRONTENAC ST",216.51237588841644,2285.1787500005116
"010090015010000","870","FRONTENAC ST",224.18748576117952,2154.6199500041002
"010090015000000","868","FRONTENAC ST",1979.0230693795754,139263.84860051633
"010090013000000","878","FRONTENAC ST",185.1810032419106,1860.533249988688
"010090014000000","874","FRONTENAC ST",225.5957407716774,2842.891400044622
"010090011000000","892","FRONTENAC ST",167.286126280245,1812.6213000098696
"010090012000000","892","FRONTENAC ST",175.78075331196288,1910.7199500213017
"010090010000000","902","FRONTENAC ST",189.3152935498526,1705.1947500089238
"010090009000000","906","FRONTENAC ST",158.5320075808837,943.5596499819852
"010090008000000","916","FRONTENAC ST",1780.8332236325407,61614.29254970887
"010090007000000","926","FRONTENAC ST",1794.6635703423262,59625.998499875015
"010090006000000","932","FRONTENAC ST",179.83802699683292,1231.5698000013126
"010090005000000","942","FRONTENAC ST",267.72248374691725,3264.5636500140863
"010090004000000","952","FRONTENAC ST",788.6410781345265,15986.968250252206
"010090003000000","966","FRONTENAC ST",1815.6933102060807,56755.95409916883
"010090002000000","978","FRONTENAC ST",1754.1450034388354,50334.50475047743
"010090001000000","998","FRONTENAC ST",241.06788981180222,2647.8281499724226
"0",,,353.24613660645235,6113.8915500303665
"060040258010000","618","ALLENS SIDE RD",2370.0044363346724,276118.12465011666
"060040260000000","728","ALLENS SIDE RD",223.70908650509378,3126.7157499625923
